date:c,temperature:n,humidity:n,light:n,co2:n,occupancy:t
2015-02-09,19,27,0,463,no
2015-02-09,20,27,0,463,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,458,no
2015-02-09,19,27,0,457,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,457,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,469,no
2015-02-09,20,27,0,465,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,458,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,462,no
2015-02-09,20,27,0,464,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,460,no
2015-02-09,20,27,0,465,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,467,no
2015-02-09,20,27,0,459,no
2015-02-09,19,27,0,457,no
2015-02-09,19,27,0,460,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,465,no
2015-02-09,20,27,0,464,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,460,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,457,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,457,no
2015-02-09,19,27,0,456,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,474,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,474,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,468,no
2015-02-09,20,27,0,472,no
2015-02-09,20,27,0,473,no
2015-02-09,19,27,0,476,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,474,no
2015-02-09,19,27,0,478,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,475,no
2015-02-09,19,27,0,476,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,479,no
2015-02-09,19,27,0,479,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,474,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,474,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,471,no
2015-02-09,19,27,0,472,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,473,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,458,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,460,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,460,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,468,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,458,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,460,no
2015-02-09,19,27,0,457,no
2015-02-09,20,27,0,461,no
2015-02-09,20,27,0,460,no
2015-02-09,19,27,0,461,no
2015-02-09,20,27,0,461,no
2015-02-09,20,27,0,459,no
2015-02-09,20,27,0,461,no
2015-02-09,20,27,0,460,no
2015-02-09,20,27,0,463,no
2015-02-09,20,27,0,466,no
2015-02-09,20,27,0,467,no
2015-02-09,20,27,0,464,no
2015-02-09,20,27,0,462,no
2015-02-09,20,27,0,461,no
2015-02-09,20,27,0,456,no
2015-02-09,20,27,0,460,no
2015-02-09,20,27,0,461,no
2015-02-09,20,27,0,461,no
2015-02-09,20,27,0,465,no
2015-02-09,20,27,0,466,no
2015-02-09,20,27,0,460,no
2015-02-09,20,27,0,459,no
2015-02-09,20,27,0,457,no
2015-02-09,20,27,0,456,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,459,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,461,no
2015-02-09,19,27,0,460,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,465,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,463,no
2015-02-09,19,27,0,460,no
2015-02-09,19,27,0,457,no
2015-02-09,19,27,0,464,no
2015-02-09,19,27,0,466,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,467,no
2015-02-09,19,27,0,470,no
2015-02-09,19,27,0,462,no
2015-02-09,19,27,0,460,no
2015-02-09,20,27,0,463,no
2015-02-09,20,27,0,459,no
2015-02-09,20,27,0,460,no
2015-02-09,20,27,0,453,no
2015-02-09,20,27,0,462,no
2015-02-09,20,27,0,463,no
2015-02-09,20,27,0,467,no
2015-02-09,20,27,0,465,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,467,no
2015-02-09,19,26,0,465,no
2015-02-09,19,26,0,460,no
2015-02-09,19,26,0,462,no
2015-02-09,19,26,0,461,no
2015-02-09,19,26,0,463,no
2015-02-09,19,26,0,468,no
2015-02-09,19,26,0,471,no
2015-02-09,19,26,0,461,no
2015-02-09,19,26,0,456,no
2015-02-09,19,26,0,460,no
2015-02-09,19,26,0,465,no
2015-02-09,19,26,0,467,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,464,no
2015-02-09,19,26,0,464,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,467,no
2015-02-09,19,26,0,463,no
2015-02-09,19,26,0,462,no
2015-02-09,19,26,0,461,no
2015-02-09,19,26,0,460,no
2015-02-09,19,26,0,467,no
2015-02-09,19,26,0,468,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,458,no
2015-02-09,19,26,0,458,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,465,no
2015-02-09,19,26,0,465,no
2015-02-09,19,26,0,465,no
2015-02-09,19,26,0,462,no
2015-02-09,19,26,0,462,no
2015-02-09,19,26,0,463,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,467,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,463,no
2015-02-09,19,26,0,468,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,471,no
2015-02-09,19,26,0,471,no
2015-02-09,19,26,0,470,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,464,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,468,no
2015-02-09,19,26,0,467,no
2015-02-09,19,26,0,467,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,465,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,471,no
2015-02-09,19,26,0,472,no
2015-02-09,19,26,0,474,no
2015-02-09,19,26,0,474,no
2015-02-09,19,26,0,474,no
2015-02-09,19,26,0,473,no
2015-02-09,19,26,0,472,no
2015-02-09,19,26,0,463,no
2015-02-09,19,26,0,468,no
2015-02-09,19,26,0,471,no
2015-02-09,19,26,0,471,no
2015-02-09,20,26,0,471,no
2015-02-09,19,26,0,467,no
2015-02-09,20,26,0,468,no
2015-02-09,19,26,0,467,no
2015-02-09,20,26,0,467,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,468,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,466,no
2015-02-09,19,26,0,468,no
2015-02-09,20,26,0,466,no
2015-02-09,19,26,0,471,no
2015-02-09,20,26,0,471,no
2015-02-09,19,26,0,471,no
2015-02-09,20,26,0,473,no
2015-02-09,20,26,0,468,no
2015-02-09,20,26,0,467,no
2015-02-09,20,26,0,468,no
2015-02-09,19,26,0,468,no
2015-02-09,19,26,0,465,no
2015-02-09,20,26,0,467,no
2015-02-09,20,26,0,467,no
2015-02-09,19,26,0,470,no
2015-02-09,19,26,0,472,no
2015-02-09,20,26,0,470,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,469,no
2015-02-09,19,26,0,470,no
2015-02-09,19,26,0,471,no
2015-02-09,20,27,0,472,no
2015-02-09,19,27,0,469,no
2015-02-09,19,27,0,471,no
2015-02-09,20,27,0,473,no
2015-02-09,20,27,0,467,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,473,no
2015-02-09,20,27,0,472,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,472,no
2015-02-09,20,27,0,463,no
2015-02-09,20,27,0,463,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,472,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,469,no
2015-02-09,20,27,0,472,no
2015-02-09,20,27,0,473,no
2015-02-09,20,27,0,474,no
2015-02-09,20,27,0,473,no
2015-02-09,20,27,0,478,no
2015-02-09,20,27,0,478,no
2015-02-09,20,27,0,474,no
2015-02-09,20,27,0,474,no
2015-02-09,20,27,0,468,no
2015-02-09,20,27,0,473,no
2015-02-09,20,27,0,480,no
2015-02-09,20,27,0,474,no
2015-02-09,20,27,0,469,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,472,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,476,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,470,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,475,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,0,469,no
2015-02-09,20,27,0,475,no
2015-02-09,20,27,0,474,no
2015-02-09,20,27,0,471,no
2015-02-09,20,27,290,474,yes
2015-02-09,20,27,440,482,yes
2015-02-09,20,27,412,479,yes
2015-02-09,20,27,397,485,no
2015-02-09,20,27,393,487,no
2015-02-09,20,28,394,492,no
2015-02-09,20,28,397,497,yes
2015-02-09,20,28,405,502,yes
2015-02-09,20,28,405,507,yes
2015-02-09,20,28,405,511,yes
2015-02-09,20,28,400,512,yes
2015-02-09,20,28,393,517,yes
2015-02-09,20,28,394,515,yes
2015-02-09,20,28,389,529,yes
2015-02-09,20,28,394,534,yes
2015-02-09,20,28,389,541,yes
2015-02-09,20,28,393,546,yes
2015-02-09,20,28,394,553,yes
2015-02-09,20,28,393,560,yes
2015-02-09,20,28,389,572,yes
2015-02-09,20,29,389,579,yes
2015-02-09,20,29,389,595,yes
2015-02-09,20,29,389,599,yes
2015-02-09,20,29,393,607,yes
2015-02-09,20,29,400,622,yes
2015-02-09,20,29,397,636,yes
2015-02-09,20,29,405,656,yes
2015-02-09,20,29,405,661,yes
2015-02-09,20,29,405,681,yes
2015-02-09,20,30,405,690,yes
2015-02-09,20,30,405,696,yes
2015-02-09,20,30,405,701,yes
2015-02-09,20,30,407,710,yes
2015-02-09,20,30,409,719,yes
2015-02-09,20,30,419,736,yes
2015-02-09,20,30,419,744,yes
2015-02-09,20,30,419,759,yes
2015-02-09,20,30,419,766,yes
2015-02-09,20,30,419,770,yes
2015-02-09,20,30,419,775,yes
2015-02-09,20,30,419,780,yes
2015-02-09,20,30,423,803,yes
2015-02-09,20,30,423,815,yes
2015-02-09,20,30,433,816,yes
2015-02-09,20,30,433,823,yes
2015-02-09,20,31,433,844,yes
2015-02-09,20,30,433,851,yes
2015-02-09,20,31,433,850,yes
2015-02-09,20,31,433,857,yes
2015-02-09,20,31,433,863,yes
2015-02-09,20,31,433,886,yes
2015-02-09,20,31,433,889,yes
2015-02-09,20,31,433,898,yes
2015-02-09,20,31,433,903,yes
2015-02-09,20,31,433,909,yes
2015-02-09,20,31,433,922,yes
2015-02-09,20,31,433,922,yes
2015-02-09,21,31,433,929,yes
2015-02-09,21,31,447,953,yes
2015-02-09,21,31,438,954,yes
2015-02-09,21,31,443,951,yes
2015-02-09,21,31,447,960,yes
2015-02-09,21,31,440,968,yes
2015-02-09,21,31,442,974,yes
2015-02-09,21,31,447,977,yes
2015-02-09,21,31,441,970,yes
2015-02-09,21,31,443,968,yes
2015-02-09,21,31,438,976,yes
2015-02-09,21,31,447,982,yes
2015-02-09,21,31,438,1007,yes
2015-02-09,21,31,447,1013,yes
2015-02-09,21,31,438,1016,yes
2015-02-09,21,31,447,1018,yes
2015-02-09,21,31,438,1020,yes
2015-02-09,21,31,438,1042,yes
2015-02-09,21,31,438,1051,yes
2015-02-09,21,32,438,1057,yes
2015-02-09,21,32,438,1067,yes
2015-02-09,21,31,441,1074,yes
2015-02-09,21,32,438,1072,yes
2015-02-09,21,32,443,1075,yes
2015-02-09,21,32,438,1081,yes
2015-02-09,21,32,438,1103,yes
2015-02-09,21,32,438,1107,yes
2015-02-09,21,32,438,1106,yes
2015-02-09,21,32,438,1111,yes
2015-02-09,21,32,442,1111,yes
2015-02-09,21,32,433,1119,yes
2015-02-09,21,32,429,1128,yes
2015-02-09,21,32,434,1136,yes
2015-02-09,21,32,429,1143,yes
2015-02-09,21,32,438,1144,yes
2015-02-09,21,32,441,1145,yes
2015-02-09,21,32,438,1144,yes
2015-02-09,21,32,438,1147,yes
2015-02-09,21,32,429,1158,yes
2015-02-09,21,32,435,1151,yes
2015-02-09,21,32,441,1159,yes
2015-02-09,21,32,441,1167,yes
2015-02-09,21,32,434,1178,yes
2015-02-09,21,32,444,1178,yes
2015-02-09,21,32,440,1175,yes
2015-02-09,21,32,439,1184,yes
2015-02-09,21,32,444,1198,yes
2015-02-09,21,32,433,1204,yes
2015-02-09,21,32,444,1199,yes
2015-02-09,21,32,439,1204,yes
2015-02-09,21,32,437,1225,yes
2015-02-09,21,32,433,1219,yes
2015-02-09,21,32,439,1212,yes
2015-02-09,21,32,444,1223,yes
2015-02-09,21,32,429,1219,yes
2015-02-09,21,32,441,1228,yes
2015-02-09,21,32,437,1238,yes
2015-02-09,21,32,440,1241,yes
2015-02-09,21,32,444,1253,yes
2015-02-09,21,32,444,1262,yes
2015-02-09,21,32,447,1261,yes
2015-02-09,21,32,454,1264,yes
2015-02-09,21,33,469,1277,yes
2015-02-09,21,33,469,1294,yes
2015-02-09,21,33,465,1295,yes
2015-02-09,21,33,454,1288,yes
2015-02-09,21,32,454,1289,yes
2015-02-09,21,33,454,1301,yes
2015-02-09,21,33,454,1312,yes
2015-02-09,21,33,454,1315,yes
2015-02-09,21,33,454,1315,yes
2015-02-09,21,33,454,1323,yes
2015-02-09,21,33,454,1326,yes
2015-02-09,21,33,454,1330,yes
2015-02-09,21,33,454,1338,yes
2015-02-09,21,33,454,1334,yes
2015-02-09,21,33,454,1340,yes
2015-02-09,21,33,454,1349,yes
2015-02-09,21,33,454,1354,yes
2015-02-09,21,33,454,1362,yes
2015-02-09,21,33,454,1370,yes
2015-02-09,21,33,465,1370,yes
2015-02-09,21,33,458,1371,yes
2015-02-09,21,33,458,1379,yes
2015-02-09,21,33,450,1385,yes
2015-02-09,21,33,465,1382,yes
2015-02-09,21,33,465,1371,yes
2015-02-09,21,33,472,1352,yes
2015-02-09,21,33,475,1350,yes
2015-02-09,21,33,475,1357,yes
2015-02-09,21,33,464,1365,yes
2015-02-09,21,33,464,1370,yes
2015-02-09,21,33,469,1377,yes
2015-02-09,21,33,479,1385,yes
2015-02-09,21,33,479,1379,yes
2015-02-09,21,33,479,1387,yes
2015-02-09,21,33,481,1390,yes
2015-02-09,21,33,497,1390,yes
2015-02-09,21,33,497,1398,yes
2015-02-09,21,33,504,1403,yes
2015-02-09,21,33,495,1405,yes
2015-02-09,21,33,489,1409,yes
2015-02-09,21,33,489,1414,yes
2015-02-09,21,33,489,1415,yes
2015-02-09,21,33,500,1417,yes
2015-02-09,21,33,492,1416,yes
2015-02-09,21,33,485,1418,yes
2015-02-09,21,33,482,1415,yes
2015-02-09,21,33,472,1419,yes
2015-02-09,21,33,464,1413,yes
2015-02-09,21,33,464,1422,yes
2015-02-09,21,33,464,1427,yes
2015-02-09,21,33,464,1430,yes
2015-02-09,21,33,475,1433,yes
2015-02-09,21,33,479,1441,yes
2015-02-09,21,33,479,1433,yes
2015-02-09,21,33,479,1436,yes
2015-02-09,21,33,479,1438,yes
2015-02-09,21,33,479,1436,yes
2015-02-09,21,33,479,1439,yes
2015-02-09,21,33,479,1445,yes
2015-02-09,21,33,474,1453,yes
2015-02-09,21,33,475,1449,yes
2015-02-09,21,33,479,1439,yes
2015-02-09,21,33,469,1441,yes
2015-02-09,21,33,472,1443,yes
2015-02-09,21,33,464,1442,yes
2015-02-09,21,33,464,1450,yes
2015-02-09,21,33,464,1453,yes
2015-02-09,21,33,464,1458,yes
2015-02-09,21,33,478,1457,yes
2015-02-09,21,33,475,1454,yes
2015-02-09,21,33,478,1458,yes
2015-02-09,21,34,469,1466,yes
2015-02-09,21,33,464,1463,yes
2015-02-09,21,34,464,1471,yes
2015-02-09,21,34,464,1476,yes
2015-02-09,21,33,464,1460,yes
2015-02-09,21,33,464,1455,yes
2015-02-09,21,34,464,1459,yes
2015-02-09,22,34,464,1462,yes
2015-02-09,22,34,464,1464,yes
2015-02-09,22,34,468,1473,yes
2015-02-09,22,34,457,1456,yes
2015-02-09,22,34,464,1460,yes
2015-02-09,22,33,464,1446,yes
2015-02-09,22,34,464,1445,yes
2015-02-09,22,34,464,1432,yes
2015-02-09,22,34,475,1435,yes
2015-02-09,22,34,479,1429,yes
2015-02-09,22,34,479,1430,yes
2015-02-09,22,34,479,1399,yes
2015-02-09,22,34,474,1399,yes
2015-02-09,22,34,479,1376,yes
2015-02-09,22,34,479,1385,yes
2015-02-09,22,34,472,1379,yes
2015-02-09,22,34,464,1367,yes
2015-02-09,22,34,475,1397,yes
2015-02-09,22,34,463,1420,yes
2015-02-09,22,35,469,1423,yes
2015-02-09,22,35,462,1428,yes
2015-02-09,22,35,454,1430,yes
2015-02-09,22,34,454,1425,yes
2015-02-09,22,34,461,1423,yes
2015-02-09,22,34,465,1401,yes
2015-02-09,22,34,463,1407,yes
2015-02-09,22,34,461,1401,yes
2015-02-09,22,34,468,1395,yes
2015-02-09,22,34,465,1397,yes
2015-02-09,22,34,465,1392,yes
2015-02-09,22,34,454,1399,yes
2015-02-09,22,34,454,1402,yes
2015-02-09,22,34,454,1401,yes
2015-02-09,22,34,454,1391,yes
2015-02-09,21,34,454,1387,yes
2015-02-09,22,34,454,1380,yes
2015-02-09,22,34,454,1370,yes
2015-02-09,21,34,469,1368,yes
2015-02-09,21,34,472,1362,yes
2015-02-09,21,34,468,1365,yes
2015-02-09,21,34,482,1362,yes
2015-02-09,21,34,483,1356,yes
2015-02-09,21,34,489,1340,yes
2015-02-09,21,34,497,1347,yes
2015-02-09,21,34,499,1337,yes
2015-02-09,22,34,499,1339,yes
2015-02-09,22,34,514,1331,yes
2015-02-09,21,34,514,1327,yes
2015-02-09,21,34,511,1324,yes
2015-02-09,22,34,514,1316,yes
2015-02-09,22,34,510,1314,yes
2015-02-09,22,34,499,1313,yes
2015-02-09,22,34,497,1316,yes
2015-02-09,22,34,504,1312,yes
2015-02-09,22,34,489,1307,yes
2015-02-09,22,34,481,1312,yes
2015-02-09,22,34,487,1306,yes
2015-02-09,22,34,479,1291,yes
2015-02-09,22,34,475,1282,yes
2015-02-09,22,33,464,1283,yes
2015-02-09,22,33,464,1279,yes
2015-02-09,22,33,464,1274,yes
2015-02-09,22,33,469,1268,yes
2015-02-09,22,33,475,1257,yes
2015-02-09,22,33,475,1255,yes
2015-02-09,22,33,471,1255,yes
2015-02-09,22,33,467,1263,yes
2015-02-09,22,33,469,1262,yes
2015-02-09,22,33,469,1254,yes
2015-02-09,22,33,31,1246,yes
2015-02-09,22,33,31,1243,no
2015-02-09,22,33,31,1237,no
2015-02-09,22,33,27,1229,no
2015-02-09,21,33,13,1230,no
2015-02-09,21,33,13,1222,no
2015-02-09,21,33,13,1214,no
2015-02-09,21,33,13,1209,no
2015-02-09,21,33,27,1201,no
2015-02-09,21,33,27,1198,no
2015-02-09,21,33,22,1198,no
2015-02-09,21,33,13,1196,no
2015-02-09,21,33,13,1190,no
2015-02-09,21,33,13,1176,no
2015-02-09,21,33,13,1169,no
2015-02-09,21,33,13,1161,no
2015-02-09,21,33,13,1159,no
2015-02-09,21,33,13,1160,no
2015-02-09,21,33,13,1152,no
2015-02-09,21,33,13,1138,no
2015-02-09,21,33,13,1128,no
2015-02-09,21,33,13,1132,no
2015-02-09,21,33,13,1116,no
2015-02-09,21,33,167,1117,no
2015-02-09,21,33,366,1121,yes
2015-02-09,21,33,454,1108,yes
2015-02-09,21,33,454,1094,yes
2015-02-09,21,33,454,1106,yes
2015-02-09,21,33,454,1104,yes
2015-02-09,21,33,454,1102,yes
2015-02-09,21,33,454,1114,yes
2015-02-09,21,33,454,1113,yes
2015-02-09,21,33,454,1117,yes
2015-02-09,21,33,454,1111,yes
2015-02-09,21,33,462,1113,yes
2015-02-09,21,33,469,1116,yes
2015-02-09,21,33,469,1123,yes
2015-02-09,21,33,469,1123,yes
2015-02-09,21,33,469,1122,yes
2015-02-09,21,33,467,1123,yes
2015-02-09,21,33,475,1127,yes
2015-02-09,21,33,478,1125,yes
2015-02-09,21,33,475,1120,yes
2015-02-09,21,33,478,1125,yes
2015-02-09,21,33,464,1125,yes
2015-02-09,21,33,469,1131,yes
2015-02-09,21,33,475,1132,yes
2015-02-09,21,33,475,1130,yes
2015-02-09,21,33,473,1128,yes
2015-02-09,21,33,475,1131,yes
2015-02-09,21,33,452,1129,yes
2015-02-09,21,33,459,1147,yes
2015-02-09,21,33,459,1144,yes
2015-02-09,21,33,467,1150,yes
2015-02-09,21,33,469,1164,yes
2015-02-09,21,34,464,1172,yes
2015-02-09,21,34,475,1177,yes
2015-02-09,21,34,484,1185,yes
2015-02-09,21,34,483,1188,yes
